nohup: ignoring input
torch.Size([14031, 5, 64, 32])
Epoch: 52, Train Loss: 0.00743, Valid Loss: 0.01285, EPS: 0.523
Epoch: 53, Train Loss: 0.00756, Valid Loss: 0.01283, EPS: 0.514
Epoch: 54, Train Loss: 0.00796, Valid Loss: 0.01277, EPS: 0.505
Epoch: 55, Train Loss: 0.00761, Valid Loss: 0.01286, EPS: 0.496
Epoch: 56, Train Loss: 0.00759, Valid Loss: 0.01284, EPS: 0.4870000000000001
Epoch: 57, Train Loss: 0.00765, Valid Loss: 0.01282, EPS: 0.4780000000000001
Epoch: 58, Train Loss: 0.00751, Valid Loss: 0.01284, EPS: 0.4690000000000001
Epoch: 59, Train Loss: 0.00762, Valid Loss: 0.01285, EPS: 0.4600000000000001
Epoch: 60, Train Loss: 0.00756, Valid Loss: 0.01284, EPS: 0.45100000000000007
Epoch: 61, Train Loss: 0.00769, Valid Loss: 0.01280, EPS: 0.44200000000000006
Epoch: 62, Train Loss: 0.00757, Valid Loss: 0.01283, EPS: 0.43300000000000005
Epoch: 63, Train Loss: 0.00775, Valid Loss: 0.01281, EPS: 0.42400000000000004
Epoch: 64, Train Loss: 0.00790, Valid Loss: 0.01282, EPS: 0.41500000000000004
Epoch: 65, Train Loss: 0.00784, Valid Loss: 0.01286, EPS: 0.406
Epoch: 66, Train Loss: 0.00781, Valid Loss: 0.01284, EPS: 0.397
Epoch: 67, Train Loss: 0.00781, Valid Loss: 0.01282, EPS: 0.388
Epoch: 68, Train Loss: 0.00785, Valid Loss: 0.01281, EPS: 0.3790000000000001
Epoch: 69, Train Loss: 0.00778, Valid Loss: 0.01283, EPS: 0.3700000000000001
Epoch: 70, Train Loss: 0.00796, Valid Loss: 0.01281, EPS: 0.3610000000000001
Epoch: 71, Train Loss: 0.00786, Valid Loss: 0.01282, EPS: 0.3520000000000001
Epoch: 72, Train Loss: 0.00801, Valid Loss: 0.01283, EPS: 0.343
Epoch: 73, Train Loss: 0.00806, Valid Loss: 0.01281, EPS: 0.334
Epoch: 74, Train Loss: 0.00809, Valid Loss: 0.01282, EPS: 0.325
Epoch: 75, Train Loss: 0.00821, Valid Loss: 0.01281, EPS: 0.316
Epoch: 76, Train Loss: 0.00808, Valid Loss: 0.01280, EPS: 0.307
Epoch: 77, Train Loss: 0.00805, Valid Loss: 0.01281, EPS: 0.298
Epoch: 78, Train Loss: 0.00816, Valid Loss: 0.01281, EPS: 0.289
Epoch: 79, Train Loss: 0.00807, Valid Loss: 0.01280, EPS: 0.27999999999999997
Epoch: 80, Train Loss: 0.00811, Valid Loss: 0.01280, EPS: 0.27099999999999996
Epoch: 81, Train Loss: 0.00822, Valid Loss: 0.01283, EPS: 0.26200000000000007
Epoch: 82, Train Loss: 0.00834, Valid Loss: 0.01285, EPS: 0.25300000000000006
Epoch: 83, Train Loss: 0.00865, Valid Loss: 0.01281, EPS: 0.24400000000000005
Epoch: 84, Train Loss: 0.00847, Valid Loss: 0.01286, EPS: 0.23500000000000004
Epoch: 85, Train Loss: 0.00848, Valid Loss: 0.01283, EPS: 0.22600000000000003
Epoch: 86, Train Loss: 0.00865, Valid Loss: 0.01280, EPS: 0.21700000000000003
Epoch: 87, Train Loss: 0.00860, Valid Loss: 0.01281, EPS: 0.20800000000000002
Epoch: 88, Train Loss: 0.00870, Valid Loss: 0.01284, EPS: 0.199
Epoch: 89, Train Loss: 0.00866, Valid Loss: 0.01282, EPS: 0.19
Epoch: 90, Train Loss: 0.00873, Valid Loss: 0.01284, EPS: 0.181
Epoch: 91, Train Loss: 0.00852, Valid Loss: 0.01283, EPS: 0.172
Epoch: 92, Train Loss: 0.00895, Valid Loss: 0.01283, EPS: 0.16299999999999998
Epoch: 93, Train Loss: 0.00895, Valid Loss: 0.01285, EPS: 0.15400000000000005
Epoch: 94, Train Loss: 0.00864, Valid Loss: 0.01284, EPS: 0.14500000000000005
Epoch: 95, Train Loss: 0.00908, Valid Loss: 0.01281, EPS: 0.13600000000000004
Epoch: 96, Train Loss: 0.00913, Valid Loss: 0.01282, EPS: 0.12700000000000003
Epoch: 97, Train Loss: 0.00899, Valid Loss: 0.01283, EPS: 0.11800000000000002
Epoch: 98, Train Loss: 0.00892, Valid Loss: 0.01280, EPS: 0.10900000000000001
Epoch: 99, Train Loss: 0.00899, Valid Loss: 0.01281, EPS: 0.1
Test Loss: 0.01283
Test Loss: 0.01280
Training Decoder
